PartitionKey,RowKey,Timestamp,Date,Date@type,Command,Command@type,CommandType,CommandType@type,GuildId,GuildId@type,UserId,UserId@type
20230416,2bdd29f9-4b8f-41aa-b0ef-10a47209d1d5,2023-04-16T21:01:59.8741053Z,16-04-2023,String,play ping,String,Slash,String,859744281879511040,String,804911051883282482,String
20230416,38111855-2242-441f-86ba-04957d8726fe,2023-04-16T20:29:32.726001Z,16-04-2023,String,feed treat,String,Slash,String,859744281879511040,String,847274365635919882,String
20230416,3d450520-6026-4534-beb6-bb9876d29744,2023-04-16T21:02:32.2672799Z,16-04-2023,String,play ping,String,Slash,String,859744281879511040,String,804911051883282482,String
20230416,455ebb1f-e8d2-48e1-8a9c-93235f6030e4,2023-04-16T20:29:13.8732511Z,16-04-2023,String,snuggle,String,Slash,String,859744281879511040,String,847274365635919882,String
20230416,57e10c6d-4914-4311-90e1-08591217ef15,2023-04-16T21:03:11.7460983Z,16-04-2023,String,play ping,String,Slash,String,859744281879511040,String,804911051883282482,String
20230416,59d2bc57-ee89-4d3d-a409-74caa731efaa,2023-04-16T21:03:19.8663895Z,16-04-2023,String,play ping,String,Slash,String,859744281879511040,String,804911051883282482,String
20230416,5d2f2458-c901-404d-887b-91f672f30f93,2023-04-16T21:02:28.0156998Z,16-04-2023,String,play ping,String,Slash,String,859744281879511040,String,804911051883282482,String
20230416,6bc4610f-ff88-4439-b491-ba75328dca19,2023-04-16T20:29:18.5497004Z,16-04-2023,String,pat,String,Slash,String,859744281879511040,String,847274365635919882,String
20230416,77718307-9954-4db1-bba7-ebb5b18add1f,2023-04-16T04:46:50.0964937Z,16-04-2023,String,verify,String,Slash,String,859744281879511040,String,302165508143316995,String
20230416,8aaba0c0-8804-4fee-a26c-ddd58b08be0d,2023-04-16T21:07:14.7943101Z,16-04-2023,String,feed treat,String,Slash,String,859744281879511040,String,847274365635919882,String
20230416,8bcdd264-b59b-4528-a79a-21aa6b5e6745,2023-04-16T21:03:06.9337046Z,16-04-2023,String,play ping,String,Slash,String,859744281879511040,String,804911051883282482,String
20230416,99b7d92b-48de-4e82-9cd8-c39bf93ba781,2023-04-16T22:15:53.6061966Z,16-04-2023,String,bumpstats,String,Slash,String,859744281879511040,String,920925399599448124,String
20230416,a441a137-12cd-474a-9fdb-900608ed4823,2023-04-16T21:07:09.4820845Z,16-04-2023,String,get treat,String,Slash,String,859744281879511040,String,847274365635919882,String
20230416,ae1dcdf1-5a3b-41a7-bc62-4747a3821c27,2023-04-15T23:26:50.721297Z,16-04-2023,String,snuggle,String,Slash,String,859744281879511040,String,712950313547464756,String
20230416,af26ff94-f63c-4a93-aa32-c2c4977ff25b,2023-04-16T21:02:23.4482255Z,16-04-2023,String,play ping,String,Slash,String,859744281879511040,String,804911051883282482,String
20230416,af5dc439-cd42-406f-8b42-413e5c4526ee,2023-04-16T21:01:43.573558Z,16-04-2023,String,play ping,String,Slash,String,859744281879511040,String,804911051883282482,String
20230416,b26d2639-ebdd-4940-8205-851795feb06b,2023-04-16T21:01:56.0953694Z,16-04-2023,String,play ping,String,Slash,String,859744281879511040,String,804911051883282482,String
20230416,bc98249c-04b0-4dfc-b452-d1e8a6eed2bb,2023-04-16T21:06:49.8196527Z,16-04-2023,String,pat,String,Slash,String,859744281879511040,String,847274365635919882,String
20230416,d2dbd4f0-4d51-4563-bf06-c662b45d0c20,2023-04-16T21:02:45.6758007Z,16-04-2023,String,play ping,String,Slash,String,859744281879511040,String,804911051883282482,String
20230416,e33ed636-de83-4869-a4bd-61870be8ddf4,2023-04-16T21:02:06.5008901Z,16-04-2023,String,play ping,String,Slash,String,859744281879511040,String,804911051883282482,String
20230416,f541ef26-d40f-4bfb-a454-f6d444579ce1,2023-04-16T08:01:23.6097802Z,16-04-2023,String,verify,String,Slash,String,859744281879511040,String,712950313547464756,String
20230416,f5ded3c3-1a77-468c-9189-a4f1ce5bc099,2023-04-16T20:29:59.3041951Z,16-04-2023,String,leaderboard feeding,String,Slash,String,859744281879511040,String,847274365635919882,String
20230416,fb1c0233-f417-42e1-824e-de5e1cd3d610,2023-04-16T21:03:01.8743933Z,16-04-2023,String,play ping,String,Slash,String,859744281879511040,String,804911051883282482,String
20230417,09740557-6276-4588-926c-e554890cc42f,2023-04-17T15:40:59.2574325Z,17-04-2023,String,call,String,Slash,String,1048722624261398548,String,712950313547464756,String
20230417,10bcd623-332b-4a7f-be24-acd47e8ca5cd,2023-04-17T02:33:29.3551457Z,17-04-2023,String,snuggle,String,Slash,String,859744281879511040,String,920925399599448124,String
20230417,2050acf8-cb80-4313-91c4-404204d64e98,2023-04-17T19:12:01.2456847Z,17-04-2023,String,verify,String,Slash,String,859744281879511040,String,712950313547464756,String
20230417,226dfde7-4dc3-4c08-b6eb-ea9e10867257,2023-04-17T19:18:16.1041006Z,17-04-2023,String,call,String,Slash,String,1048722624261398548,String,712950313547464756,String
20230417,2e2e4910-3cbf-4750-b8e3-d2b85ae45580,2023-04-17T22:21:20.7163255Z,17-04-2023,String,bumpstats,String,Slash,String,859744281879511040,String,920925399599448124,String
20230417,49914ab9-9a85-4357-8898-402ec007016c,2023-04-17T02:32:43.4073948Z,17-04-2023,String,snuggle,String,Slash,String,859744281879511040,String,661700416404193289,String
20230417,52ba3b84-f07c-45f6-afb5-af53f2f0cbc6,2023-04-17T16:04:10.5758113Z,17-04-2023,String,pat,String,Slash,String,859744281879511040,String,847274365635919882,String
20230417,55dc2552-e056-4c90-92f0-04eea0da9939,2023-04-16T23:58:39.1251042Z,17-04-2023,String,bumpstats,String,Slash,String,859744281879511040,String,920925399599448124,String
20230417,64bbfafa-baf7-4bc2-b389-44bce0123762,2023-04-17T03:59:26.3493824Z,17-04-2023,String,bumpstats,String,Slash,String,859744281879511040,String,920925399599448124,String
20230417,6779a4a2-c616-4913-9f35-601fa2150ad8,2023-04-17T02:00:55.4259208Z,17-04-2023,String,verify,String,Slash,String,859744281879511040,String,302165508143316995,String
20230417,7239ec53-53f1-47b7-a1c0-6f11706e855a,2023-04-17T19:08:58.2801127Z,17-04-2023,String,call,String,Slash,String,1048722624261398548,String,712950313547464756,String
20230417,7f3f98ca-b3ea-4526-82ca-b15d904f7a4b,2023-04-17T16:44:16.2088308Z,17-04-2023,String,verify,String,Slash,String,859744281879511040,String,712950313547464756,String
20230417,8d2ac78b-d6af-49fa-aa42-692b2b4aee75,2023-04-17T10:49:33.0282752Z,17-04-2023,String,bumpstats,String,Slash,String,859744281879511040,String,1054466126874157068,String
20230417,9d497fab-9861-4948-9690-02db4e58f6e8,2023-04-17T15:41:10.0168717Z,17-04-2023,String,purge,String,Slash,String,1048722624261398548,String,712950313547464756,String
20230417,a83895e3-371f-4ec1-8e46-dc17051797d7,2023-04-17T19:10:07.1372989Z,17-04-2023,String,purge,String,Slash,String,1048722624261398548,String,712950313547464756,String
20230417,b00f5257-a9ff-440b-9080-049e04d70c51,2023-04-17T02:33:38.6220717Z,17-04-2023,String,snuggle,String,Slash,String,859744281879511040,String,920925399599448124,String
20230417,d3f1bb05-8f06-4e63-93e7-3976978e5981,2023-04-17T19:10:09.9373548Z,17-04-2023,String,call,String,Slash,String,1048722624261398548,String,712950313547464756,String
20230417,f91c9a9b-0ba6-4a8b-af03-42f4b91e0944,2023-04-17T03:18:25.3855679Z,17-04-2023,String,verify,String,Slash,String,859744281879511040,String,302165508143316995,String
20230417,f9df3bdb-64ec-4d7c-a5a3-361a754e19f6,2023-04-17T02:01:18.427293Z,17-04-2023,String,verify,String,Slash,String,859744281879511040,String,302165508143316995,String
20230418,064e290c-e5e1-45db-83f1-cb9ed9881c40,2023-04-18T22:24:24.3515316Z,18-04-2023,String,snuggle,String,Slash,String,859744281879511040,String,465234755429072906,String
20230418,23655c5d-a9e2-47bb-a630-dee44d957fd6,2023-04-18T09:23:49.1846983Z,18-04-2023,String,verify,String,Slash,String,859744281879511040,String,465234755429072906,String
20230418,3dc1f86b-dbe3-483a-bffb-e0e5f6b5f3e0,2023-04-18T19:47:22.4522706Z,18-04-2023,String,call,String,Slash,String,1048722624261398548,String,712950313547464756,String
20230418,4e1e9fc4-bb9c-4f7c-a006-ecc1f2ff34f6,2023-04-18T20:30:54.022799Z,18-04-2023,String,snuggle,String,Slash,String,859744281879511040,String,465234755429072906,String
20230418,553594e4-f6a4-4e96-9c0e-31bebccd7ab8,2023-04-18T02:00:29.7545576Z,18-04-2023,String,bumpstats,String,Slash,String,859744281879511040,String,920925399599448124,String
20230418,716bb01f-ca97-417d-b09f-e4fa5469b7c5,2023-04-18T10:51:13.0753889Z,18-04-2023,String,verify,String,Slash,String,859744281879511040,String,712950313547464756,String
20230418,9134c89d-4648-4f66-bbd7-63dafbcc9687,2023-04-18T07:20:42.1847534Z,18-04-2023,String,verify,String,Slash,String,859744281879511040,String,712950313547464756,String
20230418,9cdcb630-b854-4319-a0b5-33881fdf6ef3,2023-04-18T00:29:00.4523489Z,18-04-2023,String,verify,String,Slash,String,859744281879511040,String,712950313547464756,String
20230418,be729fa2-18ee-4884-8311-40004162e7b1,2023-04-18T00:23:44.8447529Z,18-04-2023,String,bumpstats,String,Slash,String,859744281879511040,String,920925399599448124,String
20230418,cba070de-db75-4114-ae33-36f31e7db81f,2023-04-18T22:08:25.9897462Z,18-04-2023,String,verify,String,Slash,String,859744281879511040,String,465234755429072906,String
20230418,d20e8d88-b69d-4cd8-a7d8-ddc7e4f6212b,2023-04-18T22:24:41.9028518Z,18-04-2023,String,snuggle,String,Slash,String,859744281879511040,String,799365100800442409,String
20230418,d512ea50-7bb7-40a6-91cf-792fd93d4b39,2023-04-18T19:27:39.0209582Z,18-04-2023,String,snuggle,String,Slash,String,859744281879511040,String,750965370327924756,String
20230418,d583c7bd-71b5-477a-8c56-581095a135fb,2023-04-18T22:22:01.2569193Z,18-04-2023,String,snuggle,String,Slash,String,859744281879511040,String,799365100800442409,String
20230418,f1cf51f1-b438-4ead-b8c7-185bb6a11b4f,2023-04-18T02:21:09.089675Z,18-04-2023,String,bumpstats,String,Slash,String,859744281879511040,String,920925399599448124,String
20230419,069047b1-7913-4d51-90bf-83866bad88a4,2023-04-19T04:56:52.367094Z,19-04-2023,String,verify,String,Slash,String,859744281879511040,String,465234755429072906,String
20230419,0d3a4b76-be7d-44a7-ac06-c398a55693fb,2023-04-19T07:19:41.3214664Z,19-04-2023,String,Snuggle,String,UserContext,String,859744281879511040,String,712950313547464756,String
20230419,1a920450-19b8-4d74-a2c8-7e430010be9e,2023-04-19T10:55:32.5418148Z,19-04-2023,String,verify,String,Slash,String,859744281879511040,String,302165508143316995,String
20230419,1afe08e8-b303-4229-bd7f-a103deaa1fe1,2023-04-19T12:43:14.7795913Z,19-04-2023,String,snuggle,String,Slash,String,859744281879511040,String,465234755429072906,String
20230419,2087661b-4179-4d2b-be21-f5490bb7a4d1,2023-04-18T23:07:42.1331472Z,19-04-2023,String,pat,String,Slash,String,859744281879511040,String,847274365635919882,String
20230419,39908303-6a85-4e50-b2ea-7feeceb3e399,2023-04-19T17:47:48.1584965Z,19-04-2023,String,Snuggle,String,UserContext,String,859744281879511040,String,712950313547464756,String
20230419,53de49c1-95b6-4e11-a1aa-bd4999ceef80,2023-04-19T12:42:57.8902465Z,19-04-2023,String,snuggle,String,Slash,String,859744281879511040,String,465234755429072906,String
20230419,69643e49-0c0b-401b-9fe0-1a243d0c6823,2023-04-19T12:45:21.7338846Z,19-04-2023,String,verify,String,Slash,String,859744281879511040,String,465234755429072906,String
20230419,6e790751-9fa8-4cd7-8c4a-480f2a662bdb,2023-04-19T16:21:00.8650452Z,19-04-2023,String,call,String,Slash,String,859744281879511040,String,712950313547464756,String
20230419,7fa61693-fecb-4891-928e-898f8e336711,2023-04-19T15:18:11.3910121Z,19-04-2023,String,snuggle,String,Slash,String,859744281879511040,String,465234755429072906,String
20230419,87677664-6b33-461f-a373-ba1ed9c4c060,2023-04-19T13:21:05.0756775Z,19-04-2023,String,mailbox register,String,Slash,String,859744281879511040,String,822241113028821032,String
20230419,918f8396-364b-4a55-941c-e75aabf10658,2023-04-19T16:21:06.1302559Z,19-04-2023,String,pat,String,Slash,String,859744281879511040,String,712950313547464756,String
20230419,9919afd6-b0e6-42e9-868d-89ef54606873,2023-04-19T17:36:38.9171935Z,19-04-2023,String,snuggle,String,Slash,String,859744281879511040,String,799365100800442409,String
20230419,c4378cb0-511d-4c62-a294-57b005a9fbd8,2023-04-19T17:25:43.6967428Z,19-04-2023,String,embed create,String,Slash,String,859744281879511040,String,712950313547464756,String
20230419,d5741411-f2ac-49f5-b505-1600a2f098e6,2023-04-19T07:18:14.4553117Z,19-04-2023,String,snuggle,String,Slash,String,859744281879511040,String,956465848833417246,String
20230419,d893a32d-36c9-4bbf-bc89-a1ca177c8c5b,2023-04-19T13:55:20.3522097Z,19-04-2023,String,snuggle,String,Slash,String,859744281879511040,String,799365100800442409,String
20230419,dcfdf729-4323-47ba-b095-9e8590ac9886,2023-04-19T17:26:43.6208414Z,19-04-2023,String,embed edit,String,Slash,String,859744281879511040,String,712950313547464756,String
20230419,e192a542-9526-4828-b36f-5d26ab413de9,2023-04-19T07:17:59.7492208Z,19-04-2023,String,snuggle,String,Slash,String,859744281879511040,String,956465848833417246,String
20230419,e9df795f-45c3-49ed-a112-df5fa645d186,2023-04-19T17:17:52.7053722Z,19-04-2023,String,embed template,String,Slash,String,859744281879511040,String,712950313547464756,String
20230419,eb754f76-459f-4959-a62d-63bfc04f5bc2,2023-04-19T02:25:51.1488262Z,19-04-2023,String,bumpstats,String,Slash,String,859744281879511040,String,920925399599448124,String
20230419,fb9f0b7f-b232-4331-a7dd-e849f081e530,2023-04-19T17:30:29.3769853Z,19-04-2023,String,verify,String,Slash,String,859744281879511040,String,712950313547464756,String
20230420,01803a63-e795-4518-b4e1-8360a2f73cfa,2023-04-20T19:58:10.3552356Z,20-04-2023,String,bumpstats,String,Slash,String,859744281879511040,String,712950313547464756,String
20230420,1ff3aa94-07b9-42f1-96e8-e7d47a09eaca,2023-04-20T17:55:18.058208Z,20-04-2023,String,bumpstats,String,Slash,String,859744281879511040,String,462696127310069771,String
20230420,28c106c4-27b6-4013-809d-f0dde51deb57,2023-04-20T03:24:33.7119057Z,20-04-2023,String,bumpstats,String,Slash,String,859744281879511040,String,920925399599448124,String
20230420,47b96180-c0ec-4b83-9ee9-f1e4dd497039,2023-04-20T21:57:38.8476889Z,20-04-2023,String,bumpstats,String,Slash,String,859744281879511040,String,712950313547464756,String
20230420,5fb51df7-ea83-45c7-a063-f69b606455fa,2023-04-20T09:05:55.4184401Z,20-04-2023,String,verify,String,Slash,String,859744281879511040,String,712950313547464756,String
20230420,6948b94c-9829-40ad-b1e8-33f86245565c,2023-04-20T02:09:44.4326802Z,20-04-2023,String,snuggle,String,Slash,String,859744281879511040,String,847274365635919882,String
20230420,75205079-5837-4dac-b035-c5b4d3e66cfa,2023-04-20T02:08:15.9957911Z,20-04-2023,String,get treat,String,Slash,String,859744281879511040,String,847274365635919882,String
20230420,9c0de1b6-c2b3-45a4-850c-099bfc957318,2023-04-20T02:08:21.3320301Z,20-04-2023,String,feed treat,String,Slash,String,859744281879511040,String,847274365635919882,String
20230420,c3203d8b-db76-4cab-9a98-b5bb09b0ad48,2023-04-20T18:16:48.94219Z,20-04-2023,String,verify,String,Slash,String,859744281879511040,String,712950313547464756,String
20230420,d23d6a75-b2b5-49f3-a4be-851484336f9c,2023-04-20T14:02:06.85437Z,20-04-2023,String,joke,String,Slash,String,859744281879511040,String,750965370327924756,String
20230420,d7c36f6c-968a-40d2-9f47-a683a7077e87,2023-04-20T01:27:21.2249009Z,20-04-2023,String,bumpstats,String,Slash,String,859744281879511040,String,920925399599448124,String
20230420,d8d34fe3-cb7f-43ae-90c3-d11f2e485760,2023-04-20T02:08:12.0490933Z,20-04-2023,String,pat,String,Slash,String,859744281879511040,String,847274365635919882,String
20230420,f60b5696-de4e-4e80-a653-0e9c29ea7a43,2023-04-20T14:03:08.0003638Z,20-04-2023,String,snuggle,String,Slash,String,859744281879511040,String,750965370327924756,String
20230420,f9fa19f2-c6db-406d-aee9-b2eb0a93265c,2023-04-20T02:09:18.2622806Z,20-04-2023,String,snuggle,String,Slash,String,859744281879511040,String,847274365635919882,String
20230421,1852b26b-a2ca-4b6d-b8da-81a5b59e74d8,2023-04-21T17:09:38.8487559Z,21-04-2023,String,verify,String,Slash,String,859744281879511040,String,712950313547464756,String
20230421,3575c30d-d3da-42c8-8383-c9f97cbcb97b,2023-04-21T16:39:40.4960345Z,21-04-2023,String,bumpstats,String,Slash,String,859744281879511040,String,712950313547464756,String
